"sid","game","treatment","self_x","self_y","other_x","other_y","choice_x","order","s_y","s_x","r_y","r_x","q","v"
"c1xvrfjj","trust","machine earns",510,150,810,930,1,5,1,1,0,0,1,0
"c1xvrfjj","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,1,0
"c1xvrfjj","trust","machine earns",930,810,510,150,1,7,0,0,1,1,0,1
"c1xvrfjj","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,0,1
"c1xvrfjj","trust","machine earns",790,410,600,600,1,9,1,0,0,1,0,1
"c1xvrfjj","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,1,0
"c1xvrfjj","trust","machine earns",990,750,480,180,1,11,0,0,1,1,1,0
"c1xvrfjj","trust","machine earns",710,490,440,760,1,12,1,0,0,1,0,1
"c1xvrfjj","trust","machine earns",520,140,870,870,1,13,1,1,0,0,0,1
"c1xvrfjj","trust","machine earns",740,460,460,740,1,14,1,0,0,1,0,1
"c1xvrfjj","trust","machine earns",780,420,540,660,1,15,1,0,0,1,1,0
"c1xvrfjj","trust","machine earns",910,830,140,520,1,16,0,0,1,1,1,0
"c1xvrfjj","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,0,1
"c1xvrfjj","trust","machine earns",600,600,410,790,1,18,1,0,0,1,1,0
"c1xvrfjj","trust","machine earns",890,850,140,520,1,19,0,0,1,1,0,1
"c1xvrfjj","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,0,1
"c1xvrfjj","trust","machine earns",720,480,750,450,1,21,0,1,1,0,1,0
"c1xvrfjj","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,1,0
"c1xvrfjj","trust","machine earns",670,530,420,780,1,23,1,0,0,1,1,0
"c1xvrfjj","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,0,1
"c1xvrfjj","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,1,0
"c1xvrfjj","trust","machine earns",870,870,140,520,1,26,0,0,1,1,1,0
"c1xvrfjj","trust","machine earns",940,800,150,510,1,27,0,0,1,1,1,0
"c1xvrfjj","trust","machine earns",620,580,410,790,1,28,1,0,0,1,0,1
"c1xvrfjj","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,0,1
"c1xvrfjj","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,1,0
"c2ipnv8s","trust","machine earns",660,540,780,420,1,1,0,1,1,0,1,0
"c2ipnv8s","trust","machine earns",980,760,170,490,1,2,0,0,1,1,1,0
"c2ipnv8s","trust","machine earns",640,560,410,790,1,3,1,0,0,1,0,1
"c2ipnv8s","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,1,0
"c2ipnv8s","trust","machine earns",510,150,810,930,1,5,1,1,0,0,0,1
"c2ipnv8s","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,0,1
"c2ipnv8s","trust","machine earns",930,810,510,150,1,7,0,0,1,1,1,0
"c2ipnv8s","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,1,0
"c2ipnv8s","trust","machine earns",790,410,600,600,1,9,1,0,0,1,1,0
"c2ipnv8s","trust","machine earns",330,330,680,1060,0,10,1,1,0,0,0,1
"c2ipnv8s","trust","machine earns",990,750,480,180,1,11,0,0,1,1,0,1
"c2ipnv8s","trust","machine earns",710,490,440,760,1,12,1,0,0,1,1,0
"c2ipnv8s","trust","machine earns",520,140,870,870,1,13,1,1,0,0,1,0
"c2ipnv8s","trust","machine earns",740,460,460,740,1,14,1,0,0,1,1,0
"c2ipnv8s","trust","machine earns",780,420,540,660,1,15,1,0,0,1,0,1
"c2ipnv8s","trust","machine earns",910,830,140,520,1,16,0,0,1,1,0,1
"c2ipnv8s","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,1,0
"c2ipnv8s","trust","machine earns",600,600,410,790,1,18,1,0,0,1,0,1
"c2ipnv8s","trust","machine earns",890,850,140,520,1,19,0,0,1,1,1,0
"c2ipnv8s","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,1,0
"c2ipnv8s","trust","machine earns",720,480,750,450,1,21,0,1,1,0,0,1
"c2ipnv8s","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,0,1
"c2ipnv8s","trust","machine earns",670,530,420,780,1,23,1,0,0,1,0,1
"c2ipnv8s","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,1,0
"c2ipnv8s","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,0,1
"c2ipnv8s","trust","machine earns",870,870,140,520,1,26,0,0,1,1,0,1
"c2ipnv8s","trust","machine earns",940,800,150,510,1,27,0,0,1,1,0,1
"c2ipnv8s","trust","machine earns",620,580,410,790,1,28,1,0,0,1,1,0
"c2ipnv8s","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,1,0
"c2ipnv8s","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,0,1
"cnqd955z","trust","machine earns",660,540,780,420,1,1,0,1,1,0,1,0
"cnqd955z","trust","machine earns",980,760,170,490,1,2,0,0,1,1,1,0
"cnqd955z","trust","machine earns",640,560,410,790,1,3,1,0,0,1,0,1
"cnqd955z","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,1,0
"cnqd955z","trust","machine earns",510,150,810,930,1,5,1,1,0,0,0,1
"cnqd955z","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,0,1
"cnqd955z","trust","machine earns",930,810,510,150,1,7,0,0,1,1,1,0
"cnqd955z","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,1,0
"cnqd955z","trust","machine earns",790,410,600,600,1,9,1,0,0,1,1,0
"cnqd955z","trust","machine earns",330,330,680,1060,0,10,1,1,0,0,0,1
"cnqd955z","trust","machine earns",990,750,480,180,1,11,0,0,1,1,0,1
"cnqd955z","trust","machine earns",710,490,440,760,1,12,1,0,0,1,1,0
"cnqd955z","trust","machine earns",520,140,870,870,1,13,1,1,0,0,1,0
"cnqd955z","trust","machine earns",740,460,460,740,1,14,1,0,0,1,1,0
"cnqd955z","trust","machine earns",780,420,540,660,1,15,1,0,0,1,0,1
"cnqd955z","trust","machine earns",910,830,140,520,1,16,0,0,1,1,0,1
"cnqd955z","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,1,0
"cnqd955z","trust","machine earns",600,600,410,790,1,18,1,0,0,1,0,1
"cnqd955z","trust","machine earns",890,850,140,520,1,19,0,0,1,1,1,0
"cnqd955z","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,1,0
"cnqd955z","trust","machine earns",720,480,750,450,1,21,0,1,1,0,0,1
"cnqd955z","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,0,1
"cnqd955z","trust","machine earns",670,530,420,780,1,23,1,0,0,1,0,1
"cnqd955z","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,1,0
"cnqd955z","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,0,1
"cnqd955z","trust","machine earns",870,870,140,520,1,26,0,0,1,1,0,1
"cnqd955z","trust","machine earns",940,800,150,510,1,27,0,0,1,1,0,1
"cnqd955z","trust","machine earns",620,580,410,790,1,28,1,0,0,1,1,0
"cnqd955z","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,1,0
"cnqd955z","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,0,1
"dq8oc3ed","trust","machine earns",660,540,780,420,1,1,0,1,1,0,1,0
"dq8oc3ed","trust","machine earns",980,760,170,490,1,2,0,0,1,1,1,0
"dq8oc3ed","trust","machine earns",640,560,410,790,1,3,1,0,0,1,0,1
"dq8oc3ed","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,1,0
"dq8oc3ed","trust","machine earns",510,150,810,930,1,5,1,1,0,0,0,1
"dq8oc3ed","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,0,1
"dq8oc3ed","trust","machine earns",930,810,510,150,1,7,0,0,1,1,1,0
"dq8oc3ed","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,1,0
"dq8oc3ed","trust","machine earns",790,410,600,600,1,9,1,0,0,1,1,0
"dq8oc3ed","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,0,1
"dq8oc3ed","trust","machine earns",990,750,480,180,1,11,0,0,1,1,0,1
"dq8oc3ed","trust","machine earns",710,490,440,760,1,12,1,0,0,1,1,0
"dq8oc3ed","trust","machine earns",520,140,870,870,1,13,1,1,0,0,1,0
"dq8oc3ed","trust","machine earns",740,460,460,740,1,14,1,0,0,1,1,0
"dq8oc3ed","trust","machine earns",780,420,540,660,1,15,1,0,0,1,0,1
"dq8oc3ed","trust","machine earns",910,830,140,520,1,16,0,0,1,1,0,1
"dq8oc3ed","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,1,0
"dq8oc3ed","trust","machine earns",600,600,410,790,1,18,1,0,0,1,0,1
"dq8oc3ed","trust","machine earns",890,850,140,520,1,19,0,0,1,1,1,0
"dq8oc3ed","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,1,0
"dq8oc3ed","trust","machine earns",720,480,750,450,1,21,0,1,1,0,0,1
"dq8oc3ed","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,0,1
"dq8oc3ed","trust","machine earns",670,530,420,780,1,23,1,0,0,1,0,1
"dq8oc3ed","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,1,0
"dq8oc3ed","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,0,1
"dq8oc3ed","trust","machine earns",870,870,140,520,1,26,0,0,1,1,0,1
"dq8oc3ed","trust","machine earns",940,800,150,510,1,27,0,0,1,1,0,1
"dq8oc3ed","trust","machine earns",620,580,410,790,1,28,1,0,0,1,1,0
"dq8oc3ed","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,1,0
"dq8oc3ed","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,0,1
"e0x0tn3j","trust","machine earns",660,540,780,420,1,1,0,1,1,0,0,1
"e0x0tn3j","trust","machine earns",980,760,170,490,1,2,0,0,1,1,0,1
"e0x0tn3j","trust","machine earns",640,560,410,790,1,3,1,0,0,1,1,0
"e0x0tn3j","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,0,1
"e0x0tn3j","trust","machine earns",510,150,810,930,1,5,1,1,0,0,1,0
"e0x0tn3j","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,1,0
"e0x0tn3j","trust","machine earns",930,810,510,150,1,7,0,0,1,1,0,1
"e0x0tn3j","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,0,1
"e0x0tn3j","trust","machine earns",790,410,600,600,1,9,1,0,0,1,0,1
"e0x0tn3j","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,1,0
"e0x0tn3j","trust","machine earns",990,750,480,180,1,11,0,0,1,1,1,0
"e0x0tn3j","trust","machine earns",710,490,440,760,1,12,1,0,0,1,0,1
"e0x0tn3j","trust","machine earns",520,140,870,870,1,13,1,1,0,0,0,1
"e0x0tn3j","trust","machine earns",740,460,460,740,1,14,1,0,0,1,0,1
"e0x0tn3j","trust","machine earns",780,420,540,660,1,15,1,0,0,1,1,0
"e0x0tn3j","trust","machine earns",910,830,140,520,1,16,0,0,1,1,1,0
"e0x0tn3j","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,0,1
"e0x0tn3j","trust","machine earns",600,600,410,790,1,18,1,0,0,1,1,0
"e0x0tn3j","trust","machine earns",890,850,140,520,1,19,0,0,1,1,0,1
"e0x0tn3j","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,0,1
"e0x0tn3j","trust","machine earns",720,480,750,450,1,21,0,1,1,0,1,0
"e0x0tn3j","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,1,0
"e0x0tn3j","trust","machine earns",670,530,420,780,1,23,1,0,0,1,1,0
"e0x0tn3j","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,0,1
"e0x0tn3j","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,1,0
"e0x0tn3j","trust","machine earns",870,870,140,520,0,26,0,0,1,1,1,0
"e0x0tn3j","trust","machine earns",940,800,150,510,1,27,0,0,1,1,1,0
"e0x0tn3j","trust","machine earns",620,580,410,790,1,28,1,0,0,1,0,1
"e0x0tn3j","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,0,1
"e0x0tn3j","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,1,0
"eo0e76ne","trust","machine earns",660,540,780,420,1,1,0,1,1,0,1,0
"eo0e76ne","trust","machine earns",980,760,170,490,1,2,0,0,1,1,1,0
"eo0e76ne","trust","machine earns",640,560,410,790,1,3,1,0,0,1,0,1
"eo0e76ne","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,1,0
"eo0e76ne","trust","machine earns",510,150,810,930,1,5,1,1,0,0,0,1
"eo0e76ne","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,0,1
"eo0e76ne","trust","machine earns",930,810,510,150,1,7,0,0,1,1,1,0
"eo0e76ne","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,1,0
"eo0e76ne","trust","machine earns",790,410,600,600,1,9,1,0,0,1,1,0
"eo0e76ne","trust","machine earns",330,330,680,1060,0,10,1,1,0,0,0,1
"eo0e76ne","trust","machine earns",990,750,480,180,1,11,0,0,1,1,0,1
"eo0e76ne","trust","machine earns",710,490,440,760,1,12,1,0,0,1,1,0
"eo0e76ne","trust","machine earns",520,140,870,870,1,13,1,1,0,0,1,0
"eo0e76ne","trust","machine earns",740,460,460,740,1,14,1,0,0,1,1,0
"eo0e76ne","trust","machine earns",780,420,540,660,1,15,1,0,0,1,0,1
"eo0e76ne","trust","machine earns",910,830,140,520,1,16,0,0,1,1,0,1
"eo0e76ne","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,1,0
"eo0e76ne","trust","machine earns",600,600,410,790,0,18,1,0,0,1,0,1
"eo0e76ne","trust","machine earns",890,850,140,520,1,19,0,0,1,1,1,0
"eo0e76ne","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,1,0
"eo0e76ne","trust","machine earns",720,480,750,450,1,21,0,1,1,0,0,1
"eo0e76ne","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,0,1
"eo0e76ne","trust","machine earns",670,530,420,780,1,23,1,0,0,1,0,1
"eo0e76ne","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,1,0
"eo0e76ne","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,0,1
"eo0e76ne","trust","machine earns",870,870,140,520,0,26,0,0,1,1,0,1
"eo0e76ne","trust","machine earns",940,800,150,510,1,27,0,0,1,1,0,1
"eo0e76ne","trust","machine earns",620,580,410,790,1,28,1,0,0,1,1,0
"eo0e76ne","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,1,0
"eo0e76ne","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,0,1
"evpzfp2m","trust","machine earns",660,540,780,420,1,1,0,1,1,0,0,1
"evpzfp2m","trust","machine earns",980,760,170,490,1,2,0,0,1,1,0,1
"evpzfp2m","trust","machine earns",640,560,410,790,1,3,1,0,0,1,1,0
"evpzfp2m","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,0,1
"evpzfp2m","trust","machine earns",510,150,810,930,1,5,1,1,0,0,1,0
"evpzfp2m","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,1,0
"evpzfp2m","trust","machine earns",930,810,510,150,1,7,0,0,1,1,0,1
"evpzfp2m","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,0,1
"evpzfp2m","trust","machine earns",790,410,600,600,1,9,1,0,0,1,0,1
"evpzfp2m","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,1,0
"evpzfp2m","trust","machine earns",990,750,480,180,1,11,0,0,1,1,1,0
"evpzfp2m","trust","machine earns",710,490,440,760,1,12,1,0,0,1,0,1
"evpzfp2m","trust","machine earns",520,140,870,870,1,13,1,1,0,0,0,1
"evpzfp2m","trust","machine earns",740,460,460,740,1,14,1,0,0,1,0,1
"evpzfp2m","trust","machine earns",780,420,540,660,1,15,1,0,0,1,1,0
"evpzfp2m","trust","machine earns",910,830,140,520,1,16,0,0,1,1,1,0
"evpzfp2m","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,0,1
"evpzfp2m","trust","machine earns",600,600,410,790,1,18,1,0,0,1,1,0
"evpzfp2m","trust","machine earns",890,850,140,520,1,19,0,0,1,1,0,1
"evpzfp2m","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,0,1
"evpzfp2m","trust","machine earns",720,480,750,450,1,21,0,1,1,0,1,0
"evpzfp2m","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,1,0
"evpzfp2m","trust","machine earns",670,530,420,780,1,23,1,0,0,1,1,0
"evpzfp2m","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,0,1
"evpzfp2m","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,1,0
"evpzfp2m","trust","machine earns",870,870,140,520,0,26,0,0,1,1,1,0
"evpzfp2m","trust","machine earns",940,800,150,510,1,27,0,0,1,1,1,0
"evpzfp2m","trust","machine earns",620,580,410,790,1,28,1,0,0,1,0,1
"evpzfp2m","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,0,1
"evpzfp2m","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,1,0
"ey67tjto","trust","machine earns",660,540,780,420,1,1,0,1,1,0,1,0
"ey67tjto","trust","machine earns",980,760,170,490,1,2,0,0,1,1,1,0
"ey67tjto","trust","machine earns",640,560,410,790,1,3,1,0,0,1,0,1
"ey67tjto","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,1,0
"ey67tjto","trust","machine earns",510,150,810,930,1,5,1,1,0,0,0,1
"ey67tjto","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,0,1
"ey67tjto","trust","machine earns",930,810,510,150,1,7,0,0,1,1,1,0
"ey67tjto","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,1,0
"ey67tjto","trust","machine earns",790,410,600,600,1,9,1,0,0,1,1,0
"ey67tjto","trust","machine earns",330,330,680,1060,0,10,1,1,0,0,0,1
"ey67tjto","trust","machine earns",990,750,480,180,1,11,0,0,1,1,0,1
"ey67tjto","trust","machine earns",710,490,440,760,1,12,1,0,0,1,1,0
"ey67tjto","trust","machine earns",520,140,870,870,1,13,1,1,0,0,1,0
"ey67tjto","trust","machine earns",740,460,460,740,1,14,1,0,0,1,1,0
"ey67tjto","trust","machine earns",780,420,540,660,1,15,1,0,0,1,0,1
"ey67tjto","trust","machine earns",910,830,140,520,1,16,0,0,1,1,0,1
"ey67tjto","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,1,0
"ey67tjto","trust","machine earns",600,600,410,790,0,18,1,0,0,1,0,1
"ey67tjto","trust","machine earns",890,850,140,520,0,19,0,0,1,1,1,0
"ey67tjto","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,1,0
"ey67tjto","trust","machine earns",720,480,750,450,1,21,0,1,1,0,0,1
"ey67tjto","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,0,1
"ey67tjto","trust","machine earns",670,530,420,780,1,23,1,0,0,1,0,1
"ey67tjto","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,1,0
"ey67tjto","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,0,1
"ey67tjto","trust","machine earns",870,870,140,520,0,26,0,0,1,1,0,1
"ey67tjto","trust","machine earns",940,800,150,510,1,27,0,0,1,1,0,1
"ey67tjto","trust","machine earns",620,580,410,790,1,28,1,0,0,1,1,0
"ey67tjto","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,1,0
"ey67tjto","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,0,1
"fn5uyzjv","trust","machine earns",660,540,780,420,0,1,0,1,1,0,0,1
"fn5uyzjv","trust","machine earns",980,760,170,490,1,2,0,0,1,1,0,1
"fn5uyzjv","trust","machine earns",640,560,410,790,1,3,1,0,0,1,1,0
"fn5uyzjv","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,0,1
"fn5uyzjv","trust","machine earns",510,150,810,930,1,5,1,1,0,0,1,0
"fn5uyzjv","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,1,0
"fn5uyzjv","trust","machine earns",930,810,510,150,0,7,0,0,1,1,0,1
"fn5uyzjv","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,0,1
"fn5uyzjv","trust","machine earns",790,410,600,600,1,9,1,0,0,1,0,1
"fn5uyzjv","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,1,0
"fn5uyzjv","trust","machine earns",990,750,480,180,0,11,0,0,1,1,1,0
"fn5uyzjv","trust","machine earns",710,490,440,760,1,12,1,0,0,1,0,1
"fn5uyzjv","trust","machine earns",520,140,870,870,1,13,1,1,0,0,0,1
"fn5uyzjv","trust","machine earns",740,460,460,740,1,14,1,0,0,1,0,1
"fn5uyzjv","trust","machine earns",780,420,540,660,1,15,1,0,0,1,1,0
"fn5uyzjv","trust","machine earns",910,830,140,520,1,16,0,0,1,1,1,0
"fn5uyzjv","trust","machine earns",390,270,1050,690,0,17,1,1,0,0,0,1
"fn5uyzjv","trust","machine earns",600,600,410,790,1,18,1,0,0,1,1,0
"fn5uyzjv","trust","machine earns",890,850,140,520,1,19,0,0,1,1,0,1
"fn5uyzjv","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,0,1
"fn5uyzjv","trust","machine earns",720,480,750,450,0,21,0,1,1,0,1,0
"fn5uyzjv","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,1,0
"fn5uyzjv","trust","machine earns",670,530,420,780,1,23,1,0,0,1,1,0
"fn5uyzjv","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,0,1
"fn5uyzjv","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,1,0
"fn5uyzjv","trust","machine earns",870,870,140,520,1,26,0,0,1,1,1,0
"fn5uyzjv","trust","machine earns",940,800,150,510,1,27,0,0,1,1,1,0
"fn5uyzjv","trust","machine earns",620,580,410,790,1,28,1,0,0,1,0,1
"fn5uyzjv","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,0,1
"fn5uyzjv","trust","machine earns",450,210,1020,720,0,30,1,1,0,0,1,0
"fpcytdxf","trust","machine earns",660,540,780,420,1,1,0,1,1,0,0,1
"fpcytdxf","trust","machine earns",980,760,170,490,1,2,0,0,1,1,0,1
"fpcytdxf","trust","machine earns",640,560,410,790,1,3,1,0,0,1,1,0
"fpcytdxf","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,0,1
"fpcytdxf","trust","machine earns",510,150,810,930,1,5,1,1,0,0,1,0
"fpcytdxf","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,1,0
"fpcytdxf","trust","machine earns",930,810,510,150,1,7,0,0,1,1,0,1
"fpcytdxf","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,0,1
"fpcytdxf","trust","machine earns",790,410,600,600,1,9,1,0,0,1,0,1
"fpcytdxf","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,1,0
"fpcytdxf","trust","machine earns",990,750,480,180,1,11,0,0,1,1,1,0
"fpcytdxf","trust","machine earns",710,490,440,760,1,12,1,0,0,1,0,1
"fpcytdxf","trust","machine earns",520,140,870,870,1,13,1,1,0,0,0,1
"fpcytdxf","trust","machine earns",740,460,460,740,1,14,1,0,0,1,0,1
"fpcytdxf","trust","machine earns",780,420,540,660,1,15,1,0,0,1,1,0
"fpcytdxf","trust","machine earns",910,830,140,520,1,16,0,0,1,1,1,0
"fpcytdxf","trust","machine earns",390,270,1050,690,1,17,1,1,0,0,0,1
"fpcytdxf","trust","machine earns",600,600,410,790,1,18,1,0,0,1,1,0
"fpcytdxf","trust","machine earns",890,850,140,520,1,19,0,0,1,1,0,1
"fpcytdxf","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,0,1
"fpcytdxf","trust","machine earns",720,480,750,450,1,21,0,1,1,0,1,0
"fpcytdxf","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,1,0
"fpcytdxf","trust","machine earns",670,530,420,780,1,23,1,0,0,1,1,0
"fpcytdxf","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,0,1
"fpcytdxf","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,1,0
"fpcytdxf","trust","machine earns",870,870,140,520,1,26,0,0,1,1,1,0
"fpcytdxf","trust","machine earns",940,800,150,510,1,27,0,0,1,1,1,0
"fpcytdxf","trust","machine earns",620,580,410,790,1,28,1,0,0,1,0,1
"fpcytdxf","trust","machine earns",1060,680,330,330,1,29,0,0,1,1,0,1
"fpcytdxf","trust","machine earns",450,210,1020,720,1,30,1,1,0,0,1,0
"fv4qm8v9","trust","machine earns",660,540,780,420,1,1,0,1,1,0,0,1
"fv4qm8v9","trust","machine earns",980,760,170,490,1,2,0,0,1,1,0,1
"fv4qm8v9","trust","machine earns",640,560,410,790,1,3,1,0,0,1,1,0
"fv4qm8v9","trust","machine earns",350,310,680,1060,1,4,1,1,0,0,0,1
"fv4qm8v9","trust","machine earns",510,150,810,930,1,5,1,1,0,0,1,0
"fv4qm8v9","trust","machine earns",1050,690,270,390,1,6,0,0,1,1,1,0
"fv4qm8v9","trust","machine earns",930,810,510,150,1,7,0,0,1,1,0,1
"fv4qm8v9","trust","machine earns",470,190,730,1010,1,8,1,1,0,0,0,1
"fv4qm8v9","trust","machine earns",790,410,600,600,1,9,1,0,0,1,0,1
"fv4qm8v9","trust","machine earns",330,330,680,1060,1,10,1,1,0,0,1,0
"fv4qm8v9","trust","machine earns",990,750,480,180,1,11,0,0,1,1,1,0
"fv4qm8v9","trust","machine earns",710,490,440,760,1,12,1,0,0,1,0,1
"fv4qm8v9","trust","machine earns",520,140,870,870,1,13,1,1,0,0,0,1
"fv4qm8v9","trust","machine earns",740,460,460,740,1,14,1,0,0,1,0,1
"fv4qm8v9","trust","machine earns",780,420,540,660,1,15,1,0,0,1,1,0
"fv4qm8v9","trust","machine earns",910,830,140,520,1,16,0,0,1,1,1,0
"fv4qm8v9","trust","machine earns",390,270,1050,690,0,17,1,1,0,0,0,1
"fv4qm8v9","trust","machine earns",600,600,410,790,1,18,1,0,0,1,1,0
"fv4qm8v9","trust","machine earns",890,850,140,520,1,19,0,0,1,1,0,1
"fv4qm8v9","trust","machine earns",440,220,710,1030,1,20,1,1,0,0,0,1
"fv4qm8v9","trust","machine earns",720,480,750,450,1,21,0,1,1,0,1,0
"fv4qm8v9","trust","machine earns",370,290,680,1060,1,22,1,1,0,0,1,0
"fv4qm8v9","trust","machine earns",670,530,420,780,1,23,1,0,0,1,1,0
"fv4qm8v9","trust","machine earns",1010,730,190,470,1,24,0,0,1,1,0,1
"fv4qm8v9","trust","machine earns",400,260,690,1050,1,25,1,1,0,0,1,0
"fv4qm8v9","trust","machine earns",870,870,140,520,1,26,0,0,1,1,1,0
